,pv_aggregated_capacity_factor,onshore_aggregated_capacity_factor,offshore_aggregated_capacity_factor,Date,aggregated_demand
2384,0.118,0.0396274,0.0845816,2030-04-10 08:00:00,6509.350418695773
2385,0.186,0.0443366,0.0979234,2030-04-10 09:00:00,6150.2492421483275
2386,0.272,0.0514586,0.1113194,2030-04-10 10:00:00,5775.87160008076
2387,0.36,0.0564012,0.117842,2030-04-10 11:00:00,5590.320470298548
2388,0.428,0.0582422,0.11615980000000001,2030-04-10 12:00:00,5411.542995527459
2389,0.446,0.05725480000000001,0.108277,2030-04-10 13:00:00,5221.427909604085
2390,0.356,0.05154179999999999,0.095384,2030-04-10 14:00:00,5188.007212375931
2391,0.238,0.042318800000000004,0.083059,2030-04-10 15:00:00,5389.899361581129
2392,0.12,0.031705,0.0773454,2030-04-10 16:00:00,5394.752078293358
2393,0.027,0.0296798,0.08481620000000001,2030-04-10 17:00:00,5366.090414900725
2394,0.0,0.040908599999999996,0.10575939999999999,2030-04-10 18:00:00,5544.155741604058
2395,0.0,0.0649306,0.1359326,2030-04-10 19:00:00,5612.635250689562
2396,0.0,0.0958322,0.1649842,2030-04-10 20:00:00,5224.219978102274
2397,0.0,0.129176,0.1921144,2030-04-10 21:00:00,4753.570913281918
2398,0.0,0.1547794,0.21162360000000002,2030-04-10 22:00:00,4445.869710355478
2399,0.0,0.17005900000000002,0.222076,2030-04-10 23:00:00,4162.142707899394
2400,0.0,0.17217939999999998,0.2243386,2030-04-11 00:00:00,3975.619200152842
2401,0.0,0.16382159999999998,0.22102519999999998,2030-04-11 01:00:00,3924.410252403484
2402,0.0,0.1525032,0.2228856,2030-04-11 02:00:00,3940.6870479238414
2403,0.0,0.144922,0.22834400000000002,2030-04-11 03:00:00,4146.104024680056
2404,0.0,0.13708520000000002,0.23418740000000002,2030-04-11 04:00:00,4626.047498966362
2405,0.024,0.1237346,0.231934,2030-04-11 05:00:00,5643.6019562921265
2406,0.087,0.1122076,0.2325018,2030-04-11 06:00:00,6096.6125857092975
2407,0.218,0.1093844,0.2342988,2030-04-11 07:00:00,6207.742943253512
2408,0.387,0.1131656,0.239829,2030-04-11 08:00:00,6044.247431318285
2409,0.474,0.13282080000000002,0.256345,2030-04-11 09:00:00,5716.701782915956
2410,0.514,0.1698306,0.28217420000000004,2030-04-11 10:00:00,5406.528295792333
2411,0.517,0.21045980000000003,0.30528279999999997,2030-04-11 11:00:00,5275.410946756663
2412,0.462,0.24811840000000002,0.3305754,2030-04-11 12:00:00,5143.804445001608
2413,0.387,0.2885926,0.3763082,2030-04-11 13:00:00,5013.740828937874
2414,0.286,0.341521,0.4437062,2030-04-11 14:00:00,5023.491001968803
2415,0.167,0.4100384,0.49970600000000004,2030-04-11 15:00:00,5277.768198660081
2416,0.06,0.48262900000000003,0.5621496,2030-04-11 16:00:00,5316.104038203369
2417,0.006,0.5431232,0.6760632,2030-04-11 17:00:00,5354.996712895816
2418,0.0,0.5970818,0.7536849999999999,2030-04-11 18:00:00,5598.52975292038
2419,0.0,0.6440644000000001,0.7859318,2030-04-11 19:00:00,5597.934557218313
2420,0.0,0.709689,0.7907964000000001,2030-04-11 20:00:00,5268.63570552065
2421,0.0,0.7300552,0.7893058,2030-04-11 21:00:00,4859.526600584071
2422,0.0,0.7158218,0.7905620000000001,2030-04-11 22:00:00,4600.928578660182
2423,0.0,0.7230536000000001,0.8000066,2030-04-11 23:00:00,4315.984894341578
2424,0.0,0.7086962,0.8062998,2030-04-12 00:00:00,4345.949888833421
2425,0.0,0.6853882,0.7950598,2030-04-12 01:00:00,4276.371415766718
2426,0.0,0.6861325999999999,0.7779364,2030-04-12 02:00:00,4289.500596898658
2427,0.0,0.6188065999999999,0.7283772,2030-04-12 03:00:00,4454.947601969183
2428,0.003,0.4934950000000001,0.6391422,2030-04-12 04:00:00,4923.481274324877
2429,0.089,0.44544179999999994,0.6036336,2030-04-12 05:00:00,5902.629493769857
2430,0.203,0.4372594,0.5957352,2030-04-12 06:00:00,6372.493288886404
2431,0.321,0.5196256,0.623916,2030-04-12 07:00:00,6569.8182481128515
2432,0.383,0.5834835999999999,0.6554142000000001,2030-04-12 08:00:00,6504.054274533157
2433,0.405,0.6111091999999999,0.6687282,2030-04-12 09:00:00,6195.684366017933
2434,0.421,0.6249994,0.6810517999999999,2030-04-12 10:00:00,5910.064009078769
2435,0.385,0.6340426,0.6871144,2030-04-12 11:00:00,5793.739840097138
2436,0.265,0.629055,0.6811774,2030-04-12 12:00:00,5657.977743239527
2437,0.178,0.5943318,0.6468434000000001,2030-04-12 13:00:00,5538.382732587626
2438,0.115,0.5228742000000001,0.5946732,2030-04-12 14:00:00,5530.186392362479
2439,0.061,0.44497780000000003,0.5391776,2030-04-12 15:00:00,5778.843302980088
2440,0.024,0.38727619999999996,0.4868026,2030-04-12 16:00:00,5790.280023792172
2441,0.004,0.3269552,0.41973520000000003,2030-04-12 17:00:00,5790.712048786065
2442,0.0,0.2502312,0.3588572,2030-04-12 18:00:00,5830.844692753283
2443,0.0,0.2101832,0.35222739999999997,2030-04-12 19:00:00,5705.033892821186
2444,0.0,0.21069739999999998,0.3644308,2030-04-12 20:00:00,5269.064522270913
2445,0.0,0.2461766,0.42514440000000003,2030-04-12 21:00:00,4782.237863930213
2446,0.0,0.3354718,0.5137682000000001,2030-04-12 22:00:00,4504.928950717664
2447,0.0,0.423023,0.5925668,2030-04-12 23:00:00,4284.699863757061
2448,0.0,0.5265061999999999,0.6753494,2030-04-13 00:00:00,4328.219392451836
2449,0.0,0.6190627999999999,0.7450481999999999,2030-04-13 01:00:00,4347.544930911971
2450,0.0,0.6503554,0.7931124,2030-04-13 02:00:00,4431.345414370421
2451,0.0,0.6647605999999999,0.8186886,2030-04-13 03:00:00,4593.490338009449
2452,0.004,0.6723706,0.8267262000000001,2030-04-13 04:00:00,5076.892211276071
2453,0.09,0.6744154,0.8233539999999999,2030-04-13 05:00:00,6079.8018952177845
2454,0.219,0.6985220000000001,0.8157565999999999,2030-04-13 06:00:00,6581.870464612266
2455,0.358,0.7445492,0.8092995999999999,2030-04-13 07:00:00,6805.886894364634
2456,0.5,0.756024,0.7927072,2030-04-13 08:00:00,6728.3663882853
2457,0.591,0.7499762,0.7754483999999999,2030-04-13 09:00:00,6400.793332064106
2458,0.54,0.7332101999999999,0.7585805999999999,2030-04-13 10:00:00,5996.731418340723
2459,0.508,0.7167412,0.7398429999999999,2030-04-13 11:00:00,5779.173437710837
2460,0.512,0.7023211999999999,0.7152780000000001,2030-04-13 12:00:00,5554.2583781925205
2461,0.477,0.6838168,0.686302,2030-04-13 13:00:00,5363.430460133748
2462,0.395,0.659285,0.660232,2030-04-13 14:00:00,5362.699933497364
2463,0.276,0.6299328000000001,0.6359296,2030-04-13 15:00:00,5534.8278767436705
2464,0.147,0.5803488,0.6006962,2030-04-13 16:00:00,5511.662593090011
2465,0.039,0.5056698,0.5608063999999999,2030-04-13 17:00:00,5436.038707615166
2466,0.0,0.4396542,0.5167151999999999,2030-04-13 18:00:00,5527.639100213186
2467,0.0,0.3935042,0.469214,2030-04-13 19:00:00,5578.984906189262
2468,0.0,0.3488972,0.4270256,2030-04-13 20:00:00,5217.897123659256
2469,0.0,0.3100996,0.396449,2030-04-13 21:00:00,4822.309835019142
2470,0.0,0.28625920000000005,0.3837304,2030-04-13 22:00:00,4561.325634749523
2471,0.0,0.2644932,0.3826988,2030-04-13 23:00:00,4261.824149834227
2472,0.0,0.2498456,0.3886286,2030-04-14 00:00:00,4124.4061606096075
2473,0.0,0.2392184,0.39564980000000005,2030-04-14 01:00:00,4043.612201188742
2474,0.0,0.2374168,0.4121892,2030-04-14 02:00:00,3993.081118925088
2475,0.0,0.244473,0.43196699999999993,2030-04-14 03:00:00,4047.73821722265
2476,0.001,0.27031879999999997,0.454734,2030-04-14 04:00:00,4190.388935065676
2477,0.011,0.3022652,0.47255459999999994,2030-04-14 05:00:00,4816.30404646305
2478,0.027,0.3268856,0.485934,2030-04-14 06:00:00,5217.588933351784
2479,0.053,0.3646666,0.5133832,2030-04-14 07:00:00,5618.019086319342
2480,0.079,0.40712980000000004,0.5486598,2030-04-14 08:00:00,5738.18019660583
2481,0.106,0.4558078,0.5792738,2030-04-14 09:00:00,5530.733598776883
2482,0.124,0.4972517999999999,0.6145966000000002,2030-04-14 10:00:00,5303.44027311888
2483,0.131,0.526126,0.6276038,2030-04-14 11:00:00,5144.319800560628
2484,0.131,0.5247534,0.6237856,2030-04-14 12:00:00,4968.528950133552
2485,0.128,0.5281746,0.607119,2030-04-14 13:00:00,4837.962313976153
2486,0.115,0.5230916000000001,0.5986613999999999,2030-04-14 14:00:00,4874.817312657993
2487,0.086,0.5029128,0.5983066000000001,2030-04-14 15:00:00,5104.742984953017
2488,0.048,0.47833440000000005,0.5908028,2030-04-14 16:00:00,5078.320186247427
2489,0.013,0.45910980000000007,0.586257,2030-04-14 17:00:00,5023.609142918242
2490,0.0,0.43842919999999996,0.5672678,2030-04-14 18:00:00,5080.788965694984
2491,0.0,0.41830179999999995,0.5588348,2030-04-14 19:00:00,5036.114443445255
2492,0.0,0.40665759999999995,0.5457104,2030-04-14 20:00:00,4715.988818244525
2493,0.0,0.39016720000000005,0.5165949999999999,2030-04-14 21:00:00,4376.650251313026
2494,0.0,0.36978839999999996,0.49581580000000003,2030-04-14 22:00:00,4155.4029343527545
2495,0.0,0.34181540000000005,0.47055939999999996,2030-04-14 23:00:00,3903.171925183411
2496,0.0,0.3150064,0.45293779999999995,2030-04-15 00:00:00,3744.4928740933865
2497,0.0,0.2988842,0.44544619999999996,2030-04-15 01:00:00,3656.501261362295
2498,0.0,0.2860876,0.43812320000000005,2030-04-15 02:00:00,3608.978233411751
2499,0.0,0.2782132,0.42654319999999996,2030-04-15 03:00:00,3655.6711484516018
2500,0.0,0.2828718,0.42056439999999995,2030-04-15 04:00:00,3793.3535884856474
2501,0.02,0.2869672,0.4372558,2030-04-15 05:00:00,4404.376836011707
2502,0.079,0.30818939999999995,0.46144179999999996,2030-04-15 06:00:00,4761.080721620719
2503,0.198,0.36235239999999996,0.487988,2030-04-15 07:00:00,5082.939741561046
2504,0.323,0.455997,0.533114,2030-04-15 08:00:00,5129.0460262990055
2505,0.399,0.5342236,0.5870236,2030-04-15 09:00:00,4912.175194709673
2506,0.43,0.6025608,0.6316462,2030-04-15 10:00:00,4680.649167020283
2507,0.427,0.6421707999999999,0.6710154,2030-04-15 11:00:00,4596.632821074911
2508,0.381,0.662791,0.6904606000000001,2030-04-15 12:00:00,4499.752539950263
2509,0.307,0.6707886000000001,0.7071918,2030-04-15 13:00:00,4466.591280661466
2510,0.215,0.6674768,0.7252876,2030-04-15 14:00:00,4632.180489707579
2511,0.135,0.671458,0.734923,2030-04-15 15:00:00,4953.955811876769
2512,0.077,0.6654137999999999,0.7403354,2030-04-15 16:00:00,5013.649709758996
2513,0.019,0.6426717999999999,0.7409779999999999,2030-04-15 17:00:00,5021.437777797159
2514,0.0,0.6253826,0.7240216,2030-04-15 18:00:00,5203.409989833993
2515,0.0,0.6039456000000001,0.7050742000000001,2030-04-15 19:00:00,5211.252238913249
2516,0.0,0.5799123999999999,0.6930078,2030-04-15 20:00:00,4879.674674777384
2517,0.0,0.5538808,0.6784462,2030-04-15 21:00:00,4495.652707175694
2518,0.0,0.5335810000000001,0.6713433999999999,2030-04-15 22:00:00,4235.275471081242
2519,0.0,0.523581,0.6658294,2030-04-15 23:00:00,4019.9006142121953
2520,0.0,0.5211172000000001,0.6603209999999999,2030-04-16 00:00:00,4074.773200976746
2521,0.0,0.50865,0.6500315999999999,2030-04-16 01:00:00,4054.8521129977353
2522,0.0,0.5033228000000001,0.6331975999999999,2030-04-16 02:00:00,4097.107860195456
2523,0.0,0.49828779999999995,0.6185388,2030-04-16 03:00:00,4288.3369362801095
2524,0.004,0.49259719999999996,0.6054402,2030-04-16 04:00:00,4789.768923877066
2525,0.07,0.47453319999999993,0.5901058,2030-04-16 05:00:00,5770.1910572214765
2526,0.205,0.49863680000000005,0.586557,2030-04-16 06:00:00,6308.696925898028
2527,0.418,0.5326096,0.587001,2030-04-16 07:00:00,6599.388684669537
2528,0.562,0.5471996,0.5846165999999999,2030-04-16 08:00:00,6529.4624651665035
2529,0.642,0.5593032000000001,0.5937870000000001,2030-04-16 09:00:00,6227.534817448592
2530,0.677,0.5757557999999999,0.6090596,2030-04-16 10:00:00,5928.436348531935
2531,0.67,0.5966822,0.6265396,2030-04-16 11:00:00,5784.108705535007
2532,0.619,0.6159724000000001,0.640416,2030-04-16 12:00:00,5644.888889934999
2533,0.524,0.6223029999999999,0.6473354,2030-04-16 13:00:00,5457.471346733061
2534,0.406,0.6153162,0.6424481999999999,2030-04-16 14:00:00,5429.94674007991
2535,0.276,0.5899824,0.620632,2030-04-16 15:00:00,5621.8135648289235
2536,0.145,0.5394674,0.5846579999999999,2030-04-16 16:00:00,5589.098045588385
2537,0.044,0.46670439999999996,0.5460814,2030-04-16 17:00:00,5522.382818487219
2538,0.0,0.4166856,0.5137788,2030-04-16 18:00:00,5628.817424259805
2539,0.0,0.3750412,0.4891764,2030-04-16 19:00:00,5683.879288920287
2540,0.0,0.3542886,0.47023539999999997,2030-04-16 20:00:00,5272.061983308502
2541,0.0,0.34005260000000004,0.46437619999999996,2030-04-16 21:00:00,4790.2422643369
2542,0.0,0.3230944,0.45549860000000003,2030-04-16 22:00:00,4503.686527246218
2543,0.0,0.3081276,0.43950320000000004,2030-04-16 23:00:00,4231.408003075841
2544,0.0,0.2903918,0.4146128,2030-04-17 00:00:00,4171.231547625682
2545,0.0,0.2746364,0.3909764,2030-04-17 01:00:00,4128.690865948754
2546,0.0,0.2610046,0.3730694,2030-04-17 02:00:00,4167.53399897155
2547,0.0,0.24722780000000003,0.35156560000000003,2030-04-17 03:00:00,4363.302768914548
2548,0.013,0.2376206,0.3354368,2030-04-17 04:00:00,4869.732700845342
2549,0.124,0.2204276,0.317366,2030-04-17 05:00:00,5845.97209550146
2550,0.298,0.206194,0.297506,2030-04-17 06:00:00,6321.962247735005
2551,0.459,0.2143208,0.28600580000000003,2030-04-17 07:00:00,6465.2816025402935
2552,0.578,0.22709260000000003,0.27973259999999994,2030-04-17 08:00:00,6342.36283956827
2553,0.644,0.2456168,0.28293120000000005,2030-04-17 09:00:00,6036.65553002595
2554,0.651,0.2756852,0.29774340000000005,2030-04-17 10:00:00,5740.572870040714
2555,0.636,0.3122678,0.3191764,2030-04-17 11:00:00,5639.9614417669745
2556,0.593,0.3430898,0.33883540000000006,2030-04-17 12:00:00,5522.389108118206
2557,0.512,0.3611736,0.35177939999999996,2030-04-17 13:00:00,5364.21088536397
2558,0.391,0.3613908,0.3568272,2030-04-17 14:00:00,5327.444522643633
2559,0.262,0.33561699999999994,0.3525512,2030-04-17 15:00:00,5526.6240395917475
2560,0.138,0.2635606,0.3228038,2030-04-17 16:00:00,5472.5289283388565
2561,0.043,0.2089644,0.2964468,2030-04-17 17:00:00,5392.080752381885
2562,0.0,0.19124100000000002,0.28103940000000005,2030-04-17 18:00:00,5513.75029648926
2563,0.0,0.1726096,0.2576028,2030-04-17 19:00:00,5603.331472976088
2564,0.0,0.15370499999999998,0.2316106,2030-04-17 20:00:00,5217.036778143498
2565,0.0,0.13440000000000002,0.2102346,2030-04-17 21:00:00,4763.277273976194
2566,0.0,0.1142542,0.184889,2030-04-17 22:00:00,4494.729510457639
2567,0.0,0.09409540000000001,0.1597298,2030-04-17 23:00:00,4230.692051537512
2568,0.0,0.0796896,0.1403972,2030-04-18 00:00:00,4181.496447167902
2569,0.0,0.0713174,0.1282838,2030-04-18 01:00:00,4167.71660172031
2570,0.0,0.0672558,0.1223242,2030-04-18 02:00:00,4226.768165197133
2571,0.0,0.062423000000000006,0.1189048,2030-04-18 03:00:00,4433.6764971539405
2572,0.02,0.0566398,0.11435520000000002,2030-04-18 04:00:00,4960.314259801058
2573,0.133,0.0481928,0.1059378,2030-04-18 05:00:00,5919.036721047827
2574,0.276,0.04145139999999999,0.0987458,2030-04-18 06:00:00,6363.531949886821
2575,0.408,0.0511682,0.10977680000000001,2030-04-18 07:00:00,6455.561691620776
2576,0.51,0.061903,0.1307666,2030-04-18 08:00:00,6292.433561115051
2577,0.614,0.0673676,0.14677720000000002,2030-04-18 09:00:00,5977.43551130269
2578,0.685,0.0814268,0.1675092,2030-04-18 10:00:00,5647.918304962246
2579,0.678,0.1107148,0.19676300000000002,2030-04-18 11:00:00,5531.755766790724
2580,0.621,0.1401656,0.2276712,2030-04-18 12:00:00,5385.865383593895
2581,0.517,0.16060500000000003,0.2622896,2030-04-18 13:00:00,5210.48692215692
2582,0.381,0.1725836,0.28198219999999996,2030-04-18 14:00:00,5182.603782823626
2583,0.248,0.1776888,0.3109922,2030-04-18 15:00:00,5406.515785123401
2584,0.126,0.177776,0.33493019999999996,2030-04-18 16:00:00,5373.709425633775
2585,0.033,0.17174360000000002,0.35398260000000004,2030-04-18 17:00:00,5325.473959508011
2586,0.0,0.1704522,0.37271600000000005,2030-04-18 18:00:00,5495.965923993034
2587,0.0,0.1677862,0.3743496,2030-04-18 19:00:00,5587.399372837108
2588,0.0,0.15533879999999997,0.3719222,2030-04-18 20:00:00,5184.285347511957
2589,0.0,0.1525574,0.3692994,2030-04-18 21:00:00,4706.775053374004
2590,0.0,0.1612372,0.3514652,2030-04-18 22:00:00,4401.774675646257
2591,0.0,0.16200379999999998,0.31500720000000004,2030-04-18 23:00:00,4145.853879112896
2592,0.0,0.15417360000000002,0.2899296,2030-04-19 00:00:00,4034.981455179156
2593,0.0,0.15598260000000003,0.2783364,2030-04-19 01:00:00,3970.624949324606
2594,0.0,0.1583604,0.2661914,2030-04-19 02:00:00,4005.0566863009917
2595,0.0,0.1570256,0.2700834,2030-04-19 03:00:00,4231.035349882814
2596,0.02,0.1534266,0.27334800000000004,2030-04-19 04:00:00,4742.893595942554
2597,0.115,0.13929,0.2661804,2030-04-19 05:00:00,5679.128275874079
2598,0.264,0.128462,0.2456594,2030-04-19 06:00:00,6166.929907608099
2599,0.428,0.11840060000000001,0.21911740000000002,2030-04-19 07:00:00,6315.8582069967015
2600,0.561,0.0994324,0.18997859999999997,2030-04-19 08:00:00,6198.616754339328
2601,0.656,0.0862546,0.1685546,2030-04-19 09:00:00,5884.09425057299
2602,0.692,0.07374860000000001,0.1480802,2030-04-19 10:00:00,5561.457431418271
2603,0.683,0.0587968,0.12271619999999998,2030-04-19 11:00:00,5428.935389119416
2604,0.633,0.0467914,0.09630000000000001,2030-04-19 12:00:00,5289.512054526677
2605,0.542,0.04088699999999999,0.08012,2030-04-19 13:00:00,5125.648081850553
2606,0.417,0.047509800000000005,0.0807078,2030-04-19 14:00:00,5093.91689037923
2607,0.279,0.0661988,0.1030904,2030-04-19 15:00:00,5269.50687110396
2608,0.139,0.08966339999999999,0.134707,2030-04-19 16:00:00,5240.785377783073
2609,0.042,0.1157052,0.17880279999999998,2030-04-19 17:00:00,5185.537737486056
2610,0.0,0.153611,0.2315604,2030-04-19 18:00:00,5309.688987038082
2611,0.0,0.18465199999999998,0.26962980000000003,2030-04-19 19:00:00,5451.728337106012
2612,0.0,0.2043504,0.2779264,2030-04-19 20:00:00,5086.497827957156
2613,0.0,0.22236519999999999,0.2763872,2030-04-19 21:00:00,4627.089997596622
2614,0.0,0.23464420000000002,0.27751980000000004,2030-04-19 22:00:00,4348.985592054623
2615,0.0,0.23997220000000002,0.27502820000000006,2030-04-19 23:00:00,4090.474431082407
2616,0.0,0.24145160000000004,0.2704668,2030-04-20 00:00:00,3926.3055776285555
2617,0.0,0.24366019999999997,0.26907519999999996,2030-04-20 01:00:00,3883.8388763666608
2618,0.0,0.24410880000000001,0.2635326,2030-04-20 02:00:00,3893.729586209714
2619,0.0,0.23437480000000002,0.2515012,2030-04-20 03:00:00,4069.084643900076
2620,0.025,0.21469639999999995,0.23852140000000005,2030-04-20 04:00:00,4556.539627922056
2621,0.138,0.1766276,0.2185486,2030-04-20 05:00:00,5438.583052954499
2622,0.319,0.1261988,0.1887858,2030-04-20 06:00:00,5899.738345511474
2623,0.465,0.104593,0.1685182,2030-04-20 07:00:00,6029.805481686142
2624,0.576,0.09141859999999999,0.14904640000000002,2030-04-20 08:00:00,5910.34850959807
2625,0.646,0.0849436,0.13915700000000003,2030-04-20 09:00:00,5592.858927051552
2626,0.68,0.0821194,0.13464199999999998,2030-04-20 10:00:00,5236.879591270126
2627,0.67,0.0783048,0.1348738,2030-04-20 11:00:00,5020.622668391334
2628,0.617,0.07442599999999999,0.1376094,2030-04-20 12:00:00,4781.6413663207895
2629,0.521,0.07794039999999999,0.1448548,2030-04-20 13:00:00,4603.174250656935
2630,0.385,0.09136979999999999,0.159491,2030-04-20 14:00:00,4609.900614563755
2631,0.245,0.1056828,0.1785754,2030-04-20 15:00:00,4807.306572897505
2632,0.13,0.1203092,0.1985788,2030-04-20 16:00:00,4775.196000176771
2633,0.045,0.1557844,0.22887719999999998,2030-04-20 17:00:00,4729.088879286623
2634,0.001,0.20638459999999997,0.2665322,2030-04-20 18:00:00,4813.318130693349
2635,0.0,0.24627980000000002,0.2978892,2030-04-20 19:00:00,4924.820378355324
2636,0.0,0.27358000000000005,0.3220326,2030-04-20 20:00:00,4617.334433426859
2637,0.0,0.3048024,0.34818760000000004,2030-04-20 21:00:00,4255.057026985928
2638,0.0,0.33005540000000005,0.37096460000000003,2030-04-20 22:00:00,4047.638007852838
2639,0.0,0.34263839999999995,0.3894546,2030-04-20 23:00:00,3783.1195234749766
2640,0.0,0.3515222,0.4081376,2030-04-21 00:00:00,3772.705509247223
2641,0.0,0.3543114,0.4191682,2030-04-21 01:00:00,3719.374969284293
2642,0.0,0.35014520000000005,0.42511659999999996,2030-04-21 02:00:00,3705.15523319576
2643,0.0,0.33751200000000003,0.42532879999999995,2030-04-21 03:00:00,3749.003523665787
2644,0.026,0.316736,0.4170394,2030-04-21 04:00:00,3914.751938973044
2645,0.132,0.2806622,0.39541339999999997,2030-04-21 05:00:00,4369.755372889632
2646,0.306,0.2693368,0.3852266,2030-04-21 06:00:00,4712.47926204378
2647,0.474,0.2632826,0.3866662,2030-04-21 07:00:00,4982.091040819453
2648,0.594,0.2564266,0.38809559999999993,2030-04-21 08:00:00,4990.276803547662
2649,0.671,0.2533586,0.38749120000000004,2030-04-21 09:00:00,4731.464227287969
2650,0.703,0.24845639999999997,0.381787,2030-04-21 10:00:00,4464.9896650924065
2651,0.694,0.2467274,0.3754976,2030-04-21 11:00:00,4323.39937730885
2652,0.643,0.25050680000000003,0.3688384,2030-04-21 12:00:00,4177.457012048992
2653,0.551,0.26891679999999996,0.3745234,2030-04-21 13:00:00,4121.370985513318
2654,0.427,0.3037756,0.38360439999999996,2030-04-21 14:00:00,4229.826159240214
2655,0.295,0.3398892,0.40163960000000004,2030-04-21 15:00:00,4504.935118238268
2656,0.164,0.3705488,0.42183399999999993,2030-04-21 16:00:00,4542.817830342673
2657,0.057,0.38585959999999997,0.45080980000000004,2030-04-21 17:00:00,4535.2469470937485
2658,0.001,0.41092900000000004,0.4868728,2030-04-21 18:00:00,4685.020265130108
2659,0.0,0.427018,0.5123702,2030-04-21 19:00:00,4873.040239895724
2660,0.0,0.4247554000000001,0.5210682,2030-04-21 20:00:00,4586.085092745558
2661,0.0,0.41220540000000006,0.5236298,2030-04-21 21:00:00,4255.178121763205
2662,0.0,0.3870684,0.51267,2030-04-21 22:00:00,4061.60001149556
2663,0.0,0.3314262,0.4814451999999999,2030-04-21 23:00:00,3810.20553335755
2664,0.0,0.2760174,0.43398820000000005,2030-04-22 00:00:00,3738.3755958102365
2665,0.0,0.22355160000000002,0.37902899999999995,2030-04-22 01:00:00,3652.999975782056
2666,0.0,0.1815856,0.3310674,2030-04-22 02:00:00,3632.891967199383
2667,0.0,0.1401016,0.2799904,2030-04-22 03:00:00,3671.01734089707
2668,0.024,0.1116886,0.2466994,2030-04-22 04:00:00,3845.723571981912
2669,0.135,0.08191899999999999,0.2165498,2030-04-22 05:00:00,4297.326064483133
2670,0.312,0.052870799999999996,0.18305639999999998,2030-04-22 06:00:00,4588.529238118478
2671,0.461,0.037218,0.15653899999999998,2030-04-22 07:00:00,4858.690319027226
2672,0.585,0.0296686,0.1393164,2030-04-22 08:00:00,4854.892382955112
2673,0.664,0.0247058,0.1297798,2030-04-22 09:00:00,4605.831887888104
2674,0.695,0.019248,0.12159280000000001,2030-04-22 10:00:00,4352.558629294486
2675,0.684,0.018410000000000003,0.1198146,2030-04-22 11:00:00,4221.644279203434
2676,0.632,0.0233194,0.13028420000000002,2030-04-22 12:00:00,4082.11958059496
2677,0.541,0.035761,0.1513848,2030-04-22 13:00:00,4019.1545536059302
2678,0.419,0.057587200000000005,0.18064339999999998,2030-04-22 14:00:00,4108.190752204819
2679,0.289,0.0869918,0.2135934,2030-04-22 15:00:00,4409.012939641634
2680,0.161,0.1172086,0.2457382,2030-04-22 16:00:00,4465.302573759066
2681,0.058,0.14086279999999998,0.2720096,2030-04-22 17:00:00,4497.890868106686
2682,0.002,0.1817884,0.3091756,2030-04-22 18:00:00,4658.819939262393
2683,0.0,0.23448640000000004,0.3565242,2030-04-22 19:00:00,4836.348058154634
2684,0.0,0.2745946,0.39062399999999997,2030-04-22 20:00:00,4557.903542862601
2685,0.0,0.3011234,0.4101744,2030-04-22 21:00:00,4213.884256398322
2686,0.0,0.31766679999999997,0.4236764,2030-04-22 22:00:00,4022.1340301215428
2687,0.0,0.31495019999999996,0.42936320000000006,2030-04-22 23:00:00,3810.246707846659
2688,0.0,0.31805479999999997,0.4349088,2030-04-23 00:00:00,3813.599557174829
2689,0.0,0.32166760000000005,0.4443358,2030-04-23 01:00:00,3783.13952094862
2690,0.0,0.3209952,0.4482552,2030-04-23 02:00:00,3802.397217633117
2691,0.0,0.3078404,0.43697400000000003,2030-04-23 03:00:00,3965.280926957217
2692,0.01,0.2982914,0.4249866,2030-04-23 04:00:00,4480.875295036544
2693,0.052,0.3016966,0.42799899999999996,2030-04-23 05:00:00,5404.0212443405435
2694,0.108,0.3274072,0.4343171999999999,2030-04-23 06:00:00,6003.31223774503
2695,0.167,0.3469442,0.44545060000000003,2030-04-23 07:00:00,6267.720850426932
2696,0.247,0.37278459999999997,0.46356519999999996,2030-04-23 08:00:00,6204.985264189443
2697,0.32,0.392136,0.47225780000000006,2030-04-23 09:00:00,5908.729608068445
2698,0.396,0.4052858,0.4815906,2030-04-23 10:00:00,5625.11134821509
2699,0.438,0.4218592,0.49601560000000006,2030-04-23 11:00:00,5507.006120705471
2700,0.435,0.434804,0.5057834,2030-04-23 12:00:00,5386.374250602948
2701,0.375,0.448475,0.515739,2030-04-23 13:00:00,5229.905524660054
2702,0.307,0.4537732,0.5218662000000001,2030-04-23 14:00:00,5217.785320572037
2703,0.216,0.4451594,0.5130636,2030-04-23 15:00:00,5441.519175766443
2704,0.118,0.42495780000000005,0.49429559999999995,2030-04-23 16:00:00,5387.773239490722
2705,0.037,0.38464519999999996,0.471908,2030-04-23 17:00:00,5301.888715147529
2706,0.0,0.35126999999999997,0.4598884,2030-04-23 18:00:00,5396.226239258648
2707,0.0,0.33260680000000004,0.4403444,2030-04-23 19:00:00,5399.2506960102855
2708,0.0,0.3207734,0.41804900000000006,2030-04-23 20:00:00,4995.24447930027
2709,0.0,0.3106114,0.4035136,2030-04-23 21:00:00,4526.600946120712
2710,0.0,0.292596,0.38547339999999997,2030-04-23 22:00:00,4223.661710140419
2711,0.0,0.2776806,0.3665868,2030-04-23 23:00:00,3960.4428925532584
2712,0.0,0.2739066,0.3505284000000001,2030-04-24 00:00:00,3898.3529715748023
2713,0.0,0.2604268,0.33089040000000003,2030-04-24 01:00:00,3847.535424576503
