hour,value,Technology
612,2161.2225162893,curtailment
613,2568.6399854837127,curtailment
614,3438.883679115437,curtailment
615,4906.742890384754,curtailment
616,7320.391064791478,curtailment
617,9952.614514198243,curtailment
618,13116.665098800277,curtailment
619,16181.789635004625,curtailment
620,18827.476409650335,curtailment
621,21531.243268653234,curtailment
622,23850.091365027678,curtailment
623,25213.187936119502,curtailment
624,26470.43265823485,curtailment
625,27806.100761341382,curtailment
626,28368.578992570354,curtailment
627,29540.299156191788,curtailment
628,30644.32813481802,curtailment
629,31586.116532314576,curtailment
630,31631.490225109636,curtailment
631,31121.142149670217,curtailment
632,30203.952994788946,curtailment
633,29392.727846553586,curtailment
634,27607.62110309179,curtailment
635,25370.254742203524,curtailment
636,22815.179550235836,curtailment
637,20353.278139462105,curtailment
638,19001.67133594661,curtailment
639,18559.502912376982,curtailment
640,18624.35565060965,curtailment
641,18026.3940293923,curtailment
642,17102.980067376637,curtailment
643,15736.486661562907,curtailment
644,14271.715028043542,curtailment
645,13045.641849331623,curtailment
646,12247.83932852428,curtailment
647,11671.220851844004,curtailment
648,11636.133851268289,curtailment
649,11417.704501820312,curtailment
650,11237.287834068014,curtailment
651,11113.995853107415,curtailment
652,11101.83916497726,curtailment
653,11480.518524434647,curtailment
654,11883.335014290078,curtailment
655,12059.066687380871,curtailment
656,11844.908807691354,curtailment
657,11751.817946912644,curtailment
658,11432.002827844291,curtailment
659,11154.810799963083,curtailment
660,11067.031252635596,curtailment
661,11110.348922854304,curtailment
662,11434.803455789443,curtailment
663,11946.282904288242,curtailment
664,12025.312201767283,curtailment
665,11578.900676403087,curtailment
666,11136.389328768933,curtailment
667,10764.234160784119,curtailment
668,10769.143542076927,curtailment
669,11360.444985086348,curtailment
670,11911.514241399329,curtailment
671,11837.88473362083,curtailment
672,11491.202890807626,curtailment
673,10610.215742616261,curtailment
674,9451.253493815284,curtailment
675,8249.218185036463,curtailment
676,6894.500187571004,curtailment
677,5341.220291224457,curtailment
678,3439.337163047793,curtailment
679,2152.090178578521,curtailment
680,1938.2830665698984,curtailment
681,2566.61706233909,curtailment
682,3671.2675465109605,curtailment
683,4708.674740017581,curtailment
684,5521.128169490832,curtailment
685,6019.845732961252,curtailment
686,5936.526579644264,curtailment
687,5890.561416235547,curtailment
688,5841.627369645867,curtailment
689,5535.769325773184,curtailment
690,5778.165136169351,curtailment
691,6386.407184449707,curtailment
692,7256.34151884233,curtailment
693,7829.194115730902,curtailment
694,8693.635236526901,curtailment
695,9661.129317135383,curtailment
696,10174.462176289579,curtailment
697,10463.383887123313,curtailment
698,10822.23689889537,curtailment
699,11187.351639638147,curtailment
700,11240.522988218981,curtailment
701,11514.648464332811,curtailment
702,11412.664732223635,curtailment
703,11857.066840311189,curtailment
704,12549.844439357528,curtailment
705,13316.8842216593,curtailment
706,13813.595620451522,curtailment
707,14416.819546763816,curtailment
708,15083.414604012025,curtailment
709,15669.25899521662,curtailment
710,17370.30717744947,curtailment
711,19996.710859629442,curtailment
712,22399.423075421622,curtailment
713,23972.797017816065,curtailment
714,26313.17772725675,curtailment
715,28597.347492567813,curtailment
716,30247.38866634496,curtailment
717,31465.846508546994,curtailment
718,31982.13786566708,curtailment
719,32067.678935989097,curtailment
720,31819.624918138386,curtailment
721,31390.731204437354,curtailment
722,31067.649010818386,curtailment
723,30831.021558502493,curtailment
724,30680.23547640709,curtailment
725,30282.277088001087,curtailment
726,28539.67016555252,curtailment
727,26704.93642278442,curtailment
728,25197.888029974492,curtailment
729,23440.83495046874,curtailment
730,21941.186863967836,curtailment
731,20636.75980397033,curtailment
732,19512.7963128149,curtailment
733,18501.97075626335,curtailment
734,17071.117014411193,curtailment
735,16025.764266364411,curtailment
736,15900.824297618708,curtailment
737,15224.257166869094,curtailment
738,15079.980378679815,curtailment
739,14998.26308471578,curtailment
740,14915.59145551582,curtailment
741,14584.505508276754,curtailment
742,14372.499858280098,curtailment
743,13837.738151553987,curtailment
744,13163.604607323428,curtailment
745,12748.056718011669,curtailment
746,12719.553239138148,curtailment
747,13539.967001354467,curtailment
748,14704.54438835847,curtailment
749,15768.659286147187,curtailment
750,16086.152355134951,curtailment
751,16112.812641786792,curtailment
752,16548.92395709071,curtailment
753,17004.792521444477,curtailment
754,16982.65813900633,curtailment
755,17343.780796654995,curtailment
756,17102.063295132284,curtailment
757,16672.81993066566,curtailment
758,16481.447970963884,curtailment
759,16907.033557354585,curtailment
760,17225.208557615424,curtailment
761,16019.841174649933,curtailment
762,14478.88734783482,curtailment
763,12765.053080066817,curtailment
764,11694.740454122653,curtailment
765,10872.556018419218,curtailment
766,10238.631510520905,curtailment
767,9390.092333447581,curtailment
768,8584.238657920374,curtailment
769,8315.216435796992,curtailment
770,8625.606822571724,curtailment
771,9397.842944756952,curtailment
772,9716.396747171104,curtailment
773,9295.60693033708,curtailment
774,8138.509409020271,curtailment
775,7519.447823422289,curtailment
776,7336.454699635702,curtailment
777,7016.102364546576,curtailment
778,6840.195919008715,curtailment
779,7640.661824285521,curtailment
780,8344.145076613728,curtailment
781,8652.911317291833,curtailment
782,8703.434969906066,curtailment
783,8740.442187875607,curtailment
784,8553.701798945123,curtailment
785,7488.208139514038,curtailment
786,6690.549578569984,curtailment
787,6280.827780428328,curtailment
788,6397.0851883680425,curtailment
789,7163.0926231964,curtailment
790,8753.561603447753,curtailment
791,10557.28399707199,curtailment
792,11841.001254297049,curtailment
793,12409.324846307973,curtailment
794,13160.664060843801,curtailment
795,13768.523473294026,curtailment
796,13856.878890885308,curtailment
797,13232.372696775059,curtailment
798,11306.07035672189,curtailment
799,8821.537026937076,curtailment
800,6829.154601742272,curtailment
801,5658.592020607219,curtailment
802,5135.181297359618,curtailment
803,5146.375831302843,curtailment
804,5728.297167879844,curtailment
805,6429.445061470549,curtailment
806,6589.297915400592,curtailment
807,6717.098473046315,curtailment
808,6629.805620249305,curtailment
809,5269.306305011238,curtailment
810,4197.806839396581,curtailment
811,3829.183387700785,curtailment
812,4552.292553648983,curtailment
813,5689.234984811666,curtailment
814,7369.691333766919,curtailment
815,8941.09166257805,curtailment
816,10369.82344348903,curtailment
817,11653.378784778824,curtailment
818,13851.39805146473,curtailment
819,16333.206569699825,curtailment
