Onshore turbines,Offshore trubines fixed,Utility scale PV,"Biogas, Basic plant, large",CCS
11207.672639999997,36243.0901566769,0.0,0.0,0.0
10392.497119999996,34832.64301143689,0.0,0.0,0.0
9559.57816,33637.024365659745,0.0,0.0,0.0
8821.994,32664.758687242636,0.0,0.0,0.0
8255.267999999998,31248.4367049885,0.0,0.0,0.0
7682.307919999998,29095.43794755304,0.0,0.0,0.0
7124.459279999998,26835.56082078946,0.0,0.0,0.0
6842.079519999999,25145.642121508776,0.0,0.0,0.0
6127.029039999999,23794.102125788882,0.0,0.0,0.0
5240.64664,23871.189514177066,0.0,0.0,0.0
5048.446719999999,25463.151260473755,0.0,0.0,0.0
5551.54976,27331.52805776999,0.0,0.0,0.0
7069.040639999998,29181.139117238974,0.0,0.0,0.0
8983.640159999999,30158.237642997094,0.0,0.0,0.0
10174.67656,31888.545846749974,0.0,0.0,0.0
12065.956559999997,34401.983717682764,0.0,0.0,0.0
12795.411599999998,35836.49586251614,0.0,0.0,0.0
12872.694639999996,36126.69494833434,0.0,0.0,0.0
12584.483119999997,35429.762636398984,0.0,0.0,0.0
12247.365279999998,34504.19794275979,0.0,0.0,0.0
11597.276319999997,34780.751925715755,0.0,0.0,0.0
10579.102159999999,33981.63515983689,0.0,0.0,0.0
9615.865359999996,31498.851632716032,0.0,0.0,0.0
8753.971839999998,29489.41920481351,0.0,0.0,0.0
8025.761359999998,28369.558170127417,0.0,0.0,0.0
