Onshore turbines,Offshore trubines fixed,Utility scale PV,"Biogas, Basic plant, large",battery
1598.0639199999998,801.2915966311796,0.0,1409.5200000000002,3108.498048771559
1757.3488,882.3040972212439,0.0,1409.5200000000002,3167.515875961648
1950.43232,995.3877497326488,0.0,1409.5200000000002,3940.788389569196
2155.232,1131.9751378621006,0.0,1409.5200000000002,4648.8473033818445
2321.64208,1256.4109901797854,0.0,1409.5200000000002,4953.601161756117
2406.6406399999996,1351.4234062751202,1109.244254589022,1409.5200000000002,3567.2970912312367
2361.3852799999995,1408.3608292126553,3050.42170011981,1409.5200000000002,1365.6227377775624
2319.79216,1455.2638032120387,4402.313135400181,1409.5200000000002,0.0
2227.3826400000003,1504.4507882423818,4991.599145650598,1409.5200000000002,0.0
2218.8737599999995,1533.9095092459586,4228.993720620646,1409.5200000000002,0.0
2214.9595999999997,1556.660050495508,2287.8162750898578,1409.5200000000002,1273.0785574389765
2237.66248,1581.697316989956,381.30271251497624,1409.5200000000002,3033.065040087279
2232.32328,1608.0577627804144,0.0,1409.5200000000002,3633.370824289844
2131.29208,1593.806782485645,0.0,1409.5200000000002,4195.85178068825
1997.53008,1543.6426804367106,0.0,1409.5200000000002,4336.610715238457
1848.5927199999999,1465.537102976957,0.0,1409.5200000000002,4433.333052390421
1700.3735199999999,1384.1717545746235,0.0,1409.5200000000002,4442.743132358014
1592.2472,1310.3994196709311,0.0,1409.5200000000002,4236.739165820886
1523.56328,1260.5243814066635,0.0,1409.5200000000002,3834.9193147155333
1493.67128,1209.9137911645112,0.0,1409.5200000000002,3287.1828656431217
1460.0907200000001,1123.8650666077874,0.0,1409.5200000000002,2963.276123339615
1380.1117600000002,1030.7227439174799,0.0,1409.5200000000002,2912.0509693855497
1265.3152,961.6066430287726,0.0,1409.5200000000002,2893.514506664425
1155.92176,941.6137431428051,0.0,1409.5200000000002,2982.5014561357248
1064.53872,963.3993813364948,0.0,1409.5200000000002,3161.7652258912885
1044.0692800000002,996.0228757947335,0.0,1409.5200000000002,3422.9051659109887
1090.4150399999999,1028.559515406875,0.0,1409.5200000000002,4492.731176161352
1225.0456000000001,1065.5474658814912,0.0,1409.5200000000002,5332.4428962717675
1402.86352,1096.6157157518044,0.0,1409.5200000000002,5796.870426486276
1551.1880000000003,1110.093145073522,1386.5553182362773,1409.5200000000002,4308.956776239364
1584.9302400000001,1081.7472517855635,3431.724412634787,1409.5200000000002,2026.825646532276
1483.15456,1003.8574543340826,4887.607496782877,1409.5200000000002,380.426104165919
1331.53632,896.8047851985426,4922.271379738784,1409.5200000000002,315.00874784457017
1202.7112,793.5113023706411,3986.3465399292977,1409.5200000000002,1370.8567629088147
1110.3467999999998,721.1978574599855,2149.16074326623,1409.5200000000002,3283.7568054745566
1078.556,678.572484630882,381.30271251497624,1409.5200000000002,5147.38099776364
1117.12608,671.6539532964629,0.0,1409.5200000000002,5810.085532815749
1175.4135999999999,671.4286735393986,0.0,1409.5200000000002,6101.5935487853685
1200.98536,664.4477152843472,0.0,1409.5200000000002,6178.13051413983
1197.0336000000002,657.7028936421223,0.0,1409.5200000000002,6077.308934539216
1139.0356,649.8208163588139,0.0,1409.5200000000002,5937.715445307878
1021.0881599999999,625.1784679927132,0.0,1409.5200000000002,5772.732582260802
813.42712,572.4372198072423,0.0,1409.5200000000002,5577.187222450381
630.7964,519.1137727315272,0.0,1409.5200000000002,5466.607343548122
574.65584,497.534414797318,0.0,1409.5200000000002,5153.426114263335
614.40656,507.9502107941142,0.0,1409.5200000000002,4740.89786687223
724.5783200000001,552.6356720040824,0.0,1409.5200000000002,4512.505850691279
902.11048,646.3289801243179,0.0,1409.5200000000002,4212.503229879991
1178.2185600000003,773.1166988214746,0.0,1409.5200000000002,3970.9044130781404
1545.4615200000003,906.0466836660582,0.0,1409.5200000000002,3778.5357866733857
2028.62528,1055.2415955492866,0.0,1409.5200000000002,4092.6850949397713
2663.7908,1250.4139344781772,0.0,1409.5200000000002,4295.0685634273095
3292.1544799999997,1496.8930595249667,0.0,1409.5200000000002,3965.7219458373484
3926.5830399999995,1789.1772590321946,1143.9081375449289,1409.5200000000002,1529.4528974637294
4709.956480000001,2128.664353179235,2842.4384023843686,0.0,0.0
5409.357840000001,2542.681047919376,4090.338188797018,0.0,0.0
6144.268639999999,2972.5813226395185,3570.3799444584142,0.0,0.0
6845.012319999999,3386.6509445514994,2357.1440410016717,0.0,0.0
7533.254000000001,3715.104759030273,1074.580371633115,0.0,0.0
8102.518,3963.15541394863,138.65553182362774,0.0,0.0
8654.04608,4226.264527809068,0.0,0.0,0.0
9000.78952,4463.296831235832,0.0,0.0,0.0
9214.207120000001,4596.415453949281,0.0,0.0,0.0
9498.83536,4677.954512043809,0.0,0.0,0.0
9878.08024,4799.168592414082,0.0,0.0,0.0
10125.10472,4895.458046168437,0.0,0.0,0.0
10595.63112,4938.310055861574,0.0,0.0,0.0
10933.196399999997,5026.547793961339,0.0,0.0,0.0
11681.82744,5113.7677018334025,0.0,0.0,0.0
11963.413840000003,5203.209193815794,0.0,0.0,0.0
12438.98992,5420.532232713375,0.0,0.0,0.0
13078.0508,5497.096136654906,0.0,0.0,0.0
