Onshore turbines,Offshore trubines fixed,Utility scale PV,"Biogas, Basic plant, large",battery
8564.054240000001,3338.3560515356344,0.0,0.0,0.0
9381.2188,3478.587381166306,0.0,0.0,0.0
9887.972800000003,3606.270778727818,0.0,0.0,0.0
10412.631920000002,3659.372704797514,0.0,0.0,0.0
10683.524880000003,3655.178836308919,0.0,0.0,0.0
10605.346960000003,3756.450046045912,0.0,0.0,0.0
10618.64232,3907.678290689134,0.0,0.0,0.0
10696.00432,3902.5364650652837,0.0,0.0,0.0
10277.610320000002,3859.577374221045,0.0,0.0,0.0
11155.901200000002,4038.8575990637673,0.0,0.0,5305.273639454008
12418.685920000004,4241.398998131794,0.0,0.0,7562.11578266694
13786.649120000002,4334.559000906295,0.0,0.0,7562.115782666939
15044.230000000001,4511.728005821305,0.0,0.0,7562.11578266694
16287.357440000002,4493.069882873872,0.0,0.0,0.0
17277.083440000002,4634.3267204926315,0.0,0.0,0.0
17429.664240000002,4673.369493268933,0.0,0.0,0.0
17456.412880000007,4683.791919726962,0.0,0.0,0.0
17222.108480000003,4641.2297668005,0.0,0.0,0.0
17079.277360000004,4639.659362030684,0.0,0.0,0.0
16929.11048,4659.978705878221,0.0,0.0,7562.11578266694
16505.253200000003,4628.786936545045,0.0,0.0,7562.1157826669405
16226.911680000005,4563.296261735683,0.0,0.0,7562.11578266694
15867.670000000004,4458.803630388353,0.0,0.0,7562.115782666939
15071.975040000005,4235.472480326013,0.0,0.0,7562.115782666939
13947.964400000004,3874.521219480281,0.0,0.0,0.0
12569.830400000004,3504.4444681495124,0.0,0.0,0.0
10587.565920000003,3062.780116408567,0.0,0.0,0.0
8503.980720000001,2513.6333438624843,0.0,0.0,0.0
6450.076960000001,2121.510721802742,0.0,0.0,7562.115782666939
4693.9915200000005,1990.209985119072,0.0,0.0,7562.115782666941
3972.4024000000004,1964.6090200313965,0.0,0.0,7562.1157826669405
4331.388400000001,2419.0702828953267,0.0,0.0,7562.1157826669405
6324.910320000002,2849.5295568082297,0.0,0.0,0.0
8722.068240000002,3194.329832146061,0.0,0.0,0.0
10716.022560000001,3622.7564573900395,0.0,0.0,0.0
13157.379280000001,3950.5526878388355,0.0,0.0,0.0
14984.209120000005,4246.551027815227,0.0,0.0,7562.11578266694
16078.752640000004,4509.169848083859,0.0,0.0,0.0
17081.35664,4738.418332298353,0.0,0.0,0.0
17694.28176,4846.889526477077,0.0,0.0,0.0
17988.45288,4904.189402659202,0.0,0.0,0.0
18084.013280000003,4921.88018075817,0.0,0.0,0.0
18094.973680000003,4923.056708828085,0.0,0.0,0.0
18009.843520000006,4915.100603571255,0.0,0.0,7562.1157826669405
17907.274480000004,4846.299731833183,0.0,0.0,7562.115782666939
17846.764800000004,4797.519224996868,0.0,0.0,7562.11578266694
17889.196400000004,4813.153885089871,0.0,0.0,7562.11578266694
17983.218960000006,4833.073229801757,0.0,0.0,7562.11578266694
18025.789680000005,4852.3772697207905,0.0,0.0,7562.115782666939
18034.9716,4862.257860614966,0.0,0.0,7562.115782666939
18038.002160000004,4872.886409076572,0.0,0.0,7562.11578266694
17981.147200000003,4889.192496290133,0.0,0.0,7562.11578266694
17825.720080000003,4906.043480285425,0.0,0.0,7562.1157826669405
17596.529280000002,4914.707747277311,0.0,0.0,7562.1157826669405
17300.083360000004,4910.255716081268,0.0,0.0,7562.115782666938
16999.580400000003,4901.5853266536315,0.0,0.0,7562.115782666939
16697.832880000005,4884.9037300474165,0.0,0.0,7562.11578266694
16389.505360000003,4869.286416855704,0.0,0.0,7562.115782666941
16141.988320000004,4848.916052710252,0.0,0.0,7562.115782666941
15959.989280000002,4825.790592477402,0.0,0.0,7562.1157826669405
15902.179280000006,4814.548780034861,0.0,0.0,0.0
15908.511120000003,4816.062042071013,0.0,0.0,0.0
15908.605120000006,4813.934495647967,0.0,0.0,0.0
15912.534320000004,4811.822255314295,0.0,0.0,0.0
